Node Number	X Location (µm)	Y Location (µm)	Z Location (µm)	Directional Deformation (µm)
11887	1,0522	-1,6398	0,	1,7132e-002
11888	-1,0886	1,6171	0,	1,8788e-002
11889	-0,97621	1,5724	0,	2,1066e-002
11890	-1,0768	1,508	0,	2,2296e-002
11891	1,8468	-7,2621e-002	0,	9,5111e-004
11892	1,8477	6,4053e-002	0,	1,5758e-003
11893	1,9498	-4,3236e-003	0,	9,2752e-004
11894	0,97904	1,5803	0,	1,5457e-003
11895	1,0953	1,6215	0,	1,5651e-003
11896	1,0793	1,5115	0,	2,3824e-003
11897	-0,42565	2,1329	0,	3,5496e-003
11898	-0,46093	2,0128	0,	6,0787e-003
11899	-1,1542	-1,4435	0,	2,6057e-003
11900	-1,2728	-1,4777	0,	2,2305e-003
11901	-1,0406	-1,3943	0,	3,1479e-003
11902	-1,7465	0,11564	0,	2,2574e-003
11903	-1,3948	1,0478	0,	1,1558e-002
11904	-1,7117	-0,36134	0,	3,2475e-003
11905	0,45526	2,1454	0,	2,7195e-004
11906	-0,13697	2,1951	0,	5,9625e-004
11907	1,7611	1,3098	0,	5,1029e-003
11908	-1,5566	-0,85258	0,	3,404e-003
11909	0,36222	-1,7	0,	1,793e-002
11910	-1,0582	1,3889	0,	2,6218e-002
11911	0,83228	-1,5267	0,	2,4632e-002
11912	1,7357	-0,12553	0,	1,0508e-003
11913	1,6322	0,60475	0,	7,8664e-003
11914	1,5265	-0,83329	0,	1,0206e-003
11915	-1,5521	1,5518	0,	1,0577e-002
11916	-0,44282	1,8535	0,	9,6236e-003
11917	0,7575	-2,0569	0,	1,4038e-002
11918	1,0586	1,3925	0,	3,5744e-003
11919	1,2296	-1,2311	0,	1,5467e-002
11920	2,0591	0,75799	0,	4,4723e-003
11921	-0,6048	-1,6311	0,	2,1977e-003
11922	1,0595	-1,783	0,	1,5089e-002
11923	1,3967	1,0416	0,	8,4317e-003
11924	-1,9178	1,0608	0,	9,1574e-004
11925	0,36132	1,7121	0,	3,9296e-004
11926	-0,12472	-1,7348	0,	2,7138e-003
11927	-0,12271	1,753	0,	3,0067e-003
11928	1,409	-1,5226	0,	9,9852e-003
11929	0,14876	-2,1867	0,	1,8905e-003
11930	-2,1905	-0,15292	0,	9,9998e-004
11931	-0,46292	-2,1424	0,	6,4991e-004
11932	1,7525	-1,3159	0,	1,2983e-003
11933	1,098	1,7614	0,	8,8676e-004
11934	-0,87842	1,6512	0,	1,9189e-002
11935	-0,92089	1,8011	0,	1,4806e-002
11936	0,94269	1,8172	0,	5,8909e-004
11937	0,87362	1,6662	0,	8,9621e-004
11938	-1,8943	0,55349	0,	1,1011e-003
11939	-1,6054	-1,3179	0,	2,0538e-003
11940	-1,7462	-1,3194	0,	1,7423e-003
11941	-0,7942	-1,9165	0,	1,0487e-003
11942	-0,92172	-1,8585	0,	1,1764e-003
11943	-1,0857	1,7561	0,	1,5138e-002
11944	-1,1863	1,6917	0,	1,6083e-002
11945	1,8571	-0,92301	0,	3,6348e-004
11946	1,916	-0,79489	0,	3,1346e-004
11947	-1,4342	-1,17	0,	2,9635e-003
11948	-1,4656	-1,2895	0,	2,4819e-003
11949	-1,9833	-0,6104	0,	1,8598e-003
11950	-2,0141	-0,4947	0,	1,7406e-003
11951	2,0644	0,21773	0,	1,4379e-003
11952	2,0455	0,35532	0,	2,3563e-003
11953	-1,0608	-1,7833	0,	1,3559e-003
11954	-1,1782	-1,7083	0,	1,5102e-003
11955	1,8711	-0,54586	0,	3,1609e-004
11956	1,7921	-0,44979	0,	3,7832e-004
11957	2,0426	-0,36154	0,	3,4407e-004
11958	2,0621	-0,22596	0,	4,0425e-004
11959	2,0743	6,3865e-002	0,	8,3186e-004
11960	2,0734	-7,2809e-002	0,	5,6098e-004
11961	-1,4076	-1,5264	0,	1,861e-003
11962	-1,3037	-1,615	0,	1,7133e-003
11963	-1,7761	0,62329	0,	1,3344e-003
11964	-1,6644	0,62365	0,	1,8606e-003
11965	0,60281	-1,6303	0,	2,5321e-002
11966	1,5292	0,83258	0,	8,9298e-003
11967	1,3915	-1,0438	0,	5,8592e-003
11968	1,7366	0,11862	0,	2,6528e-003
11969	-0,86662	1,5421	0,	2,2818e-002
11970	1,2389	1,2277	0,	6,2662e-003
11971	-1,3923	-1,0542	0,	3,5425e-003
11972	0,85757	1,5562	0,	1,3813e-003
11973	-0,36689	-1,7006	0,	1,9994e-003
11974	-0,38889	1,7576	0,	1,0763e-002
11975	1,0426	-1,3927	0,	2,152e-002
11976	0,1204	1,744	0,	6,3115e-004
11977	1,7005	-0,36712	0,	4,8061e-004
11978	1,0456	1,8883	0,	5,3646e-004
11979	0,45571	-2,1441	0,	7,81e-003
11980	1,0456	-1,9262	0,	1,3269e-002
11981	-0,158	-2,186	0,	7,0044e-004
11982	1,5476	-1,5521	0,	6,3161e-003
11983	-0,76208	-2,0552	0,	7,6559e-004
11984	-1,3129	1,7446	0,	1,3919e-002
11985	-1,9359	0,66962	0,	9,0056e-004
11986	1,9234	-1,0499	0,	3,6825e-004
11987	-1,5166	-1,4175	0,	1,9986e-003
11988	-2,0272	-0,73887	0,	1,6726e-003
11989	2,1458	0,45645	0,	2,3445e-003
11990	2,1866	-0,15778	0,	3,8087e-004
11991	-1,313	-1,757	0,	1,3048e-003
11992	0,1745	-1,6423	0,	1,279e-002
11993	5,2716e-002	-1,6509	0,	7,4726e-003
11994	-1,0377	-1,2857	0,	3,9533e-003
11995	-0,93865	-1,3593	0,	3,7439e-003
11996	-1,6536	0,17251	0,	2,8103e-003
11997	-1,6575	5,1328e-002	0,	3,1052e-003
11998	-1,1298	1,2091	0,	2,7581e-002
11999	-1,2146	1,1238	0,	2,283e-002
12000	-1,5848	-0,51524	0,	4,1082e-003
12001	-1,5611	-0,64837	0,	3,9812e-003
12002	1,9222	1,3328	0,	4,3786e-003
12003	1,8292	1,4583	0,	3,791e-003
12004	-0,70089	2,1893	0,	6,6571e-003
12005	-0,84375	2,1088	0,	8,8563e-003
12006	-2,0812	1,0569	0,	6,1807e-004
12007	-2,0097	1,1951	0,	7,5215e-004
12008	2,0094	-0,51342	0,	2,9807e-004
12009	1,9708	-0,64712	0,	2,8814e-004
12010	-1,5369	0,64543	0,	2,7317e-003
12011	-1,607	0,52893	0,	2,3826e-003
12012	-1,8223	1,4689	0,	3,3221e-003
12013	-1,9146	1,3458	0,	1,5416e-003
12014	0,24145	2,3292	0,	2,8089e-004
12015	9,285e-002	2,341	0,	3,3022e-004
12016	-2,3264	-0,23593	0,	8,1512e-004
12017	-2,3371	-8,718e-002	0,	7,2792e-004
12018	-2,3359	8,3659e-002	0,	6,4283e-004
12019	-2,3218	0,2337	0,	5,9719e-004
12020	-2,0217	0,76126	0,	7,2691e-004
12021	-1,0185	1,8757	0,	1,2638e-002
12022	-2,1441	-0,44892	0,	1,3143e-003
12023	-1,0485	-1,9255	0,	1,0013e-003
12024	2,188	0,14924	0,	8,0613e-004
12025	-1,5474	-1,5548	0,	1,599e-003
12026	2,1422	-0,46281	0,	2,7582e-004
12027	-2,078	1,3419	0,	7,7474e-004
12028	-2,4717	6,5025e-004	0,	5,4414e-004
12029	-0,18019	1,6607	0,	6,4241e-003
12030	-5,6918e-002	1,6615	0,	2,9054e-003
12031	0,51311	-1,5687	0,	2,7519e-002
12032	0,63202	-1,5249	0,	2,858e-002
12033	5,4545e-002	1,6589	0,	1,3816e-003
12034	0,17437	1,649	0,	6,4875e-004
12035	-1,2867	1,0409	0,	1,749e-002
12036	-1,36	0,94481	0,	1,1089e-002
12037	1,5253	-0,63321	0,	5,1064e-004
12038	1,5692	-0,51552	0,	4,2521e-004
12039	1,5699	0,51548	0,	7,9549e-003
12040	1,5262	0,6335	0,	8,9231e-003
12041	1,6519	-5,8347e-002	0,	1,7214e-003
12042	1,6428	-0,17963	0,	1,0779e-003
12043	0,73488	-1,4785	0,	2,8192e-002
12044	0,84545	-1,4187	0,	2,7109e-002
12045	1,3579	-0,94041	0,	5,3469e-003
12046	1,2832	-1,0404	0,	1,0248e-002
12047	-1,5141	-0,75115	0,	3,9834e-003
12048	-1,428	-0,85682	0,	4,1407e-003
12049	1,6008	-0,40858	0,	5,2811e-004
12050	1,6268	-0,28827	0,	7,2346e-004
12051	-5,7329e-002	-1,651	0,	4,689e-003
12052	-0,179	-1,6426	0,	3,017e-003
12053	-1,6563	-5,862e-002	0,	3,3916e-003
12054	-1,6477	-0,17686	0,	3,6872e-003
12055	-1,6429	0,28563	0,	2,6863e-003
12056	-1,5539	0,22132	0,	3,62e-003
12057	-0,76492	1,5009	0,	2,5296e-002
12058	-0,86271	1,4221	0,	2,7495e-002
12059	1,2878	1,0386	0,	8,5827e-003
12060	1,3608	0,93944	0,	9,321e-003
12061	-0,73504	-1,4793	0,	3,273e-003
12062	-0,8447	-1,4195	0,	3,5799e-003
12063	1,1829	-2,0152	0,	1,0405e-002
12064	1,0433	-2,0911	0,	1,1401e-002
12065	-1,1215	-1,2137	0,	4,1033e-003
12066	-1,2087	-1,1284	0,	4,1679e-003
12067	-1,2829	-1,0456	0,	4,1789e-003
12068	-1,3612	-0,94974	0,	4,1441e-003
12069	-1,427	0,65192	0,	4,4794e-003
12070	-1,4844	0,74664	0,	3,8375e-003
12071	1,4206	0,84543	0,	9,5519e-003
12072	1,48	0,73563	0,	9,3928e-003
12073	-1,6116	-0,40492	0,	4,0342e-003
12074	-1,5063	-0,43951	0,	4,9961e-003
12075	-0,95355	1,3567	0,	2,8965e-002
12076	-1,0474	1,2823	0,	2,9694e-002
12077	2,0876	-1,049	0,	3,1197e-004
12078	2,0115	-1,1887	0,	3,8242e-004
12079	1,9145	-1,3396	0,	6,1471e-004
12080	1,8198	-1,466	0,	1,3165e-003
12081	0,28364	-1,6263	0,	1,7801e-002
12082	0,21761	-1,5428	0,	1,8216e-002
12083	-1,9997	-1,1828	0,	1,3922e-003
12084	-2,0547	-1,0271	0,	1,4132e-003
12085	0,755	1,5137	0,	1,3462e-003
12086	0,86041	1,4278	0,	2,3568e-003
12087	1,1313	1,2093	0,	6,1753e-003
12088	1,0259	1,1781	0,	6,1552e-003
12089	1,0487	1,2834	0,	4,8804e-003
12090	2,0861	1,3308	0,	3,6916e-003
12091	2,018	1,1823	0,	4,604e-003
12092	1,3371	2,0677	0,	4,1027e-004
12093	1,3464	1,9045	0,	7,0045e-004
12094	1,1915	1,9957	0,	4,5242e-004
12095	-1,5965	1,7077	0,	9,8175e-003
12096	-1,7061	1,6011	0,	6,9989e-003
12097	0,41334	2,3023	0,	2,5017e-004
12098	0,56207	2,2652	0,	2,423e-004
12099	0,87415	2,1257	0,	2,7753e-004
12100	0,73101	2,2078	0,	2,5058e-004
12101	1,7141	1,5912	0,	2,7454e-003
12102	1,606	1,6999	0,	1,8645e-003
12103	-0,66766	2,3559	0,	3,8692e-003
12104	-0,5348	2,2484	0,	3,5358e-003
12105	2,1665	0,87997	0,	3,8647e-003
12106	2,2209	0,73179	0,	3,1386e-003
12107	0,23497	-2,3242	0,	1,7048e-003
12108	8,1337e-002	-2,3344	0,	7,6776e-004
12109	-0,24361	-2,3231	0,	5,1257e-004
12110	-9,0479e-002	-2,334	0,	5,5883e-004
12111	-0,54655	1,6278	0,	2,0006e-002
12112	-0,43754	1,6584	0,	1,5849e-002
12113	-0,4523	1,5233	0,	2,2318e-002
12114	-0,22319	2,3296	0,	6,1246e-004
12115	-7,6885e-002	2,3406	0,	4,3191e-004
12116	2,0543	-0,76246	0,	2,6914e-004
12117	-0,66507	1,5568	0,	2,3342e-002
12118	0,95313	1,3612	0,	3,463e-003
12119	-1,4324	-0,65261	0,	5,0164e-003
12120	-1,1797	1,0208	0,	2,3339e-002
12121	-1,5652e-003	-1,5587	0,	8,1129e-003
12122	-1,5634	-1,7491e-003	0,	4,1903e-003
12123	-2,942e-003	1,5665	0,	3,0586e-003
12124	0,64518	-1,4169	0,	3,2205e-002
12125	-1,6389	0,4208	0,	2,4065e-003
12126	-1,1777	-1,024	0,	5,0529e-003
12127	1,5431	-0,22109	0,	1,2137e-003
12128	-0,84182	-1,3109	0,	4,6329e-003
12129	1,3117	0,8425	0,	1,0019e-002
12130	-1,4213	0,8524	0,	6,9969e-003
12131	1,216	1,1224	0,	7,5897e-003
12132	-0,85186	1,3155	0,	3,2206e-002
12133	-0,29463	1,653	0,	1,089e-002
12134	-1,6331	-0,28561	0,	3,9023e-003
12135	0,40533	-1,6005	0,	2,3783e-002
12136	2,0788	-1,3387	0,	3,8728e-004
12137	1,4719	1,8145	0,	1,0837e-003
12138	-4,2702e-003	-2,4714	0,	5,0666e-004
12139	2,0933	1,0433	0,	4,4251e-003
12140	1,0363	2,0515	0,	3,4135e-004
12141	0,68908	2,3647	0,	2,1586e-004
12142	-1,8667	1,6249	0,	3,5791e-003
12143	1,8752	1,6143	0,	2,5552e-003
12144	-0,39243	2,2996	0,	1,6229e-003
12145	6,6266e-003	2,4755	0,	3,3378e-004
12146	0,65177	1,5606	0,	8,8778e-004
12147	0,65461	1,4322	0,	1,5623e-003
12148	-0,63288	-1,5258	0,	3,006e-003
12149	-0,51549	-1,5694	0,	2,6985e-003
12150	1,4954	0,43636	0,	8,0499e-003
12151	1,6014	0,40761	0,	6,7876e-003
12152	0,93973	-1,3585	0,	2,5595e-002
12153	1,0395	-1,2843	0,	2,383e-002
12154	1,6437	0,17449	0,	3,8808e-003
12155	1,6518	5,1632e-002	0,	2,6113e-003
12156	1,4171	-0,64598	0,	1,0488e-003
12157	1,4786	-0,73556	0,	9,5828e-004
12158	1,1768	-1,021	0,	1,585e-002
12159	1,2105	-1,1244	0,	1,537e-002
12160	-0,4085	-1,601	0,	2,6064e-003
12161	-0,28799	-1,6268	0,	2,5911e-003
12162	0,40537	1,6117	0,	4,8292e-004
12163	0,28427	1,6337	0,	4,9916e-004
12164	-1,1874	-2,0136	0,	8,5226e-004
12165	-1,0484	-2,0888	0,	7,4186e-004
12166	-1,3307	1,9063	0,	1,0971e-002
12167	-1,4603	1,8202	0,	1,1096e-002
12168	-2,4387	0,34465	0,	4,7271e-004
12169	-2,29	0,40686	0,	5,6435e-004
12170	-1,8194	-1,4645	0,	1,3844e-003
12171	-1,9092	-1,338	0,	1,3989e-003
12172	-1,0074	2,038	0,	9,8286e-003
12173	-0,9974	2,226	0,	6,9989e-003
12174	-0,88544	-2,162	0,	6,4094e-004
12175	-0,73806	-2,2165	0,	5,7071e-004
12176	0,56071	-2,2681	0,	7,6342e-003
12177	0,40739	-2,3004	0,	4,4918e-003
12178	-2,2366	-1,0099	0,	1,0629e-003
12179	-2,1279	-0,86438	0,	1,3374e-003
12180	-0,56816	-2,2658	0,	5,2453e-004
12181	-0,41637	-2,2985	0,	5,0488e-004
12182	-2,265	-0,55346	0,	1,0566e-003
12183	-2,3008	-0,40622	0,	9,4459e-004
12184	2,3767	0,68325	0,	1,9786e-003
12185	2,2694	0,56127	0,	2,1016e-003
12186	1,017	-2,2534	0,	9,8787e-003
12187	0,87974	-2,1645	0,	1,2337e-002
12188	-2,181	0,72879	0,	5,7972e-004
12189	-2,1487	0,89022	0,	5,8652e-004
12190	2,3722	-0,69146	0,	2,0862e-004
12191	2,2159	-0,73809	0,	2,3755e-004
12192	2,2653	-0,56806	0,	2,3194e-004
12193	-1,6214	-1,8685	0,	9,5714e-004
12194	-1,5965	-1,7082	0,	1,2379e-003
12195	-1,4634	-1,824	0,	1,1037e-003
12196	1,3336	-1,9189	0,	9,4731e-003
12197	1,4598	-1,8247	0,	8,3618e-003
12198	2,3233	-0,24341	0,	2,8333e-004
12199	2,3346	-9,0251e-002	0,	3,3841e-004
12200	1,5934	-1,7092	0,	5,8309e-003
12201	1,7034	-1,5994	0,	3,3945e-003
12202	2,3253	0,23548	0,	7,2214e-004
12203	2,3352	8,1619e-002	0,	4,8177e-004
12204	-0,66116	1,4368	0,	2,8335e-002
12205	-1,5114	0,44258	0,	3,4131e-003
12206	-1,3186	-0,84831	0,	4,9883e-003
12207	1,4176	0,64635	0,	9,7608e-003
12208	1,4955	-0,43668	0,	5,7911e-004
12209	0,85056	1,3187	0,	3,4538e-003
12210	-1,3132	0,84554	0,	1,1387e-002
12211	1,1802	1,0203	0,	8,7219e-003
12212	-1,0196	-1,1787	0,	4,9504e-003
12213	-1,0251	1,1769	0,	3,2522e-002
12214	-0,22884	1,5615	0,	1,1384e-002
12215	-1,5477	-0,22045	0,	4,7553e-003
12216	0,43453	-1,4951	0,	2,8899e-002
12217	0,34825	2,449	0,	2,4165e-004
12218	2,2551	1,0171	0,	3,3291e-003
12219	1,0201	2,2331	0,	2,4708e-004
12220	-0,33234	2,445	0,	7,0847e-004
12221	1,626	1,8618	0,	1,0085e-003
12222	0,5169	1,5846	0,	6,0957e-004
12223	-0,64573	-1,4175	0,	4,1004e-003
12224	1,6277	0,28498	0,	5,2222e-003
12225	0,84234	-1,3103	0,	2,9712e-002
12226	1,559	-2,4706e-003	0,	2,7244e-003
12227	1,4183	-0,84607	0,	2,5795e-003
12228	1,1233	-1,2117	0,	2,0509e-002
12229	-0,2206	-1,543	0,	3,8398e-003
12230	0,21842	1,5486	0,	7,2641e-004
12231	-1,6143	1,8695	0,	8,5293e-003
12232	-2,2305	0,55882	0,	5,6935e-004
12233	-2,0729	-1,3279	0,	1,1451e-003
12234	-1,1722	1,993	0,	1,0088e-002
12235	0,33997	-2,4481	0,	1,932e-003
12236	-1,0243	-2,2501	0,	5,4971e-004
12237	-2,209	-0,72167	0,	1,1926e-003
12238	-0,34885	-2,4464	0,	4,0953e-004
12239	-1,3379	-1,9173	0,	9,9043e-004
12240	2,2985	-0,41618	0,	2,4011e-004
12241	-2,4474	-0,34048	0,	6,8631e-004
12242	2,3017	0,40791	0,	1,3058e-003
12243	0,73128	-2,2193	0,	1,0923e-002
12244	-2,2406	1,0245	0,	5,1044e-004
12245	2,1612	-0,88586	0,	2,5934e-004
12246	2,4719	-4,0117e-003	0,	3,0941e-004
12247	-1,7054	-1,5993	0,	1,3194e-003
12248	1,3313	-2,0838	0,	7,994e-003
12249	1,8655	-1,6231	0,	1,4885e-003
12250	1,543	0,218	0,	5,2454e-003
12251	1,31	-0,84268	0,	5,4356e-003
12252	1,0204	-1,1775	0,	2,537e-002
12253	-0,43658	-1,4956	0,	3,4551e-003
12254	0,43985	1,5062	0,	7,0223e-004
12255	-1,3196	2,0686	0,	8,4642e-003
12256	-0,69152	-2,3726	0,	4,3503e-004
12257	2,4488	0,34029	0,	6,9772e-004
12258	0,68295	-2,3756	0,	7,3581e-003
12259	-2,3575	0,68778	0,	4,5705e-004
12260	2,4464	-0,34865	0,	2,1446e-004
12261	-2,3658	-0,67897	0,	8,8419e-004
12262	-1,3378	-2,0806	0,	7,4413e-004
12263	-1,8685	-1,6179	0,	1,118e-003
12264	2,2492	-1,0246	0,	2,5727e-004
12265	1,6156	-1,872	0,	5,5883e-003
12266	5,424e-002	-1,4794	0,	1,2842e-002
12267	-5,5805e-002	-1,4794	0,	8,0987e-003
12268	5,426e-002	1,482	0,	3,0165e-003
12269	-5,7203e-002	1,4846	0,	6,4857e-003
12270	-1,4811	-5,5849e-002	0,	5,4727e-003
12271	-1,4823	5,4099e-002	0,	5,0714e-003
12272	-0,9264	-1,1543	0,	5,8948e-003
12273	-1,0103	-1,0823	0,	6,0155e-003
12274	0,93015	1,155	0,	5,9336e-003
12275	1,0127	1,0809	0,	7,3973e-003
12276	1,4724	-0,1559	0,	1,8917e-003
12277	1,4564	-0,26454	0,	1,2576e-003
12278	1,2148	0,84675	0,	1,0181e-002
12279	1,2746	0,75273	0,	1,0438e-002
12280	-1,0827	1,0104	0,	2,9889e-002
12281	-1,1549	0,92749	0,	2,3002e-002
12282	-1,324	0,66738	0,	7,4701e-003
12283	-1,3765	0,56617	0,	5,0025e-003
12284	-1,3295	-0,66839	0,	6,0692e-003
12285	-1,3765	-0,56561	0,	6,1102e-003
12286	-0,57135	1,3831	0,	3,1346e-002
12287	-0,6712	1,3273	0,	3,3501e-002
12288	1,3687	0,56281	0,	9,8527e-003
12289	1,3225	0,66494	0,	1,0336e-002
12290	0,56185	-1,3685	0,	3,5453e-002
12291	0,66472	-1,322	0,	3,5031e-002
12292	1,8001	1,9288	0,	8,5953e-004
12293	1,666	2,0435	0,	5,453e-004
12294	0,65115	2,5553	0,	1,8729e-004
12295	0,82009	2,4979	0,	1,8238e-004
12296	2,3678	1,1644	0,	2,6259e-003
12297	2,4409	1,0011	0,	2,2731e-003
12298	-1,9305	1,7986	0,	3,4963e-003
12299	-2,0467	1,6664	0,	1,6837e-003
12300	-0,27102	2,6246	0,	4,34e-004
12301	-0,44025	2,5946	0,	7,2272e-004
12302	8,3773e-002	-2,6359	0,	4,1757e-004
12303	-8,8043e-002	-2,6355	0,	3,6584e-004
12304	-2,6353	8,5745e-002	0,	4,2134e-004
12305	-2,6365	-8,5094e-002	0,	4,5374e-004
12306	1,4795	-5,6225e-002	0,	2,6981e-003
12307	1,4795	5,3754e-002	0,	3,8286e-003
12308	0,92674	-1,1541	0,	3,013e-002
12309	1,0105	-1,0815	0,	2,6568e-002
12310	1,4352	-0,36215	0,	8,8523e-004
12311	1,4036	-0,4691	0,	8,2392e-004
12312	1,081	-1,011	0,	2,1639e-002
12313	1,1537	-0,92703	0,	1,5326e-002
12314	-0,36209	-1,4352	0,	4,2184e-003
12315	-0,46908	-1,4036	0,	4,5539e-003
12316	1,4723	0,15338	0,	5,05e-003
12317	1,4564	0,26387	0,	6,5392e-003
12318	0,36145	1,4383	0,	8,6371e-004
12319	0,47298	1,4112	0,	1,1281e-003
12320	-0,5626	-1,3687	0,	4,9149e-003
12321	-0,66475	-1,3223	0,	5,3645e-003
12322	1,2137	-0,84694	0,	9,8771e-003
12323	1,2741	-0,75259	0,	5,0467e-003
12324	0,56651	1,3763	0,	1,6149e-003
12325	0,66973	1,3294	0,	2,4242e-003
12326	1,3687	-0,56262	0,	1,1283e-003
12327	1,3219	-0,66498	0,	2,5932e-003
12328	0,15393	1,4748	0,	1,5475e-003
12329	-0,15547	-1,4723	0,	5,7141e-003
12330	-1,474	-0,15547	0,	5,7067e-003
12331	-1,4594	-0,26422	0,	5,9144e-003
12332	-1,4114	-0,47207	0,	6,0921e-003
12333	0,15386	-1,4722	0,	1,7722e-002
12334	0,263	-1,4563	0,	2,4723e-002
12335	-0,15682	1,4775	0,	1,1011e-002
12336	-0,27126	1,4698	0,	1,7359e-002
12337	0,46832	-1,4033	0,	3,3675e-002
12338	-0,47782	1,418	0,	2,8149e-002
12339	-1,4432	0,36451	0,	4,4889e-003
12340	-1,4114	0,47265	0,	4,4262e-003
12341	-1,2815	-0,75619	0,	5,9919e-003
12342	-1,2148	-0,84911	0,	6,0112e-003
12343	1,0832	1,0104	0,	8,5496e-003
12344	-1,0807	-1,0118	0,	6,0381e-003
12345	0,75252	-1,2741	0,	3,37e-002
12346	-0,84984	1,2139	0,	3,6457e-002
12347	-0,759	1,2793	0,	3,5033e-002
12348	-1,0122	1,0809	0,	3,4488e-002
12349	0,75734	1,2815	0,	3,3405e-003
12350	0,85006	1,215	0,	4,6769e-003
12351	-0,84631	-1,2143	0,	5,7469e-003
12352	-0,75236	-1,2744	0,	5,5527e-003
12353	-1,2762	0,75499	0,	1,1052e-002
12354	-1,2148	0,8474	0,	1,7226e-002
12355	-1,4752	0,15376	0,	4,8178e-003
12356	1,4351	0,36141	0,	7,8202e-003
12357	1,4036	0,46928	0,	9,0803e-003
12358	-0,28222	-2,622	0,	3,4042e-004
12359	-0,45498	-2,5974	0,	3,2945e-004
12360	-2,6236	-0,27454	0,	5,0276e-004
12361	-0,63385	2,5541	0,	1,9623e-003
12362	-2,6217	0,2799	0,	3,9603e-004
12363	-2,5899	0,45306	0,	3,8589e-004
12364	-8,1554e-002	2,6375	0,	3,2093e-004
12365	8,8181e-002	2,638	0,	2,6334e-004
12366	0,27325	-2,623	0,	7,0535e-004
12367	2,4358	-1,0103	0,	2,1244e-004
12368	2,5056	-0,82181	0,	1,8963e-004
12369	1,4944	-2,1737	0,	6,0363e-003
12370	1,6549	-2,0543	0,	4,9112e-003
12371	-1,6642	-2,0474	0,	7,3624e-004
12372	-1,5025	-2,169	0,	6,3604e-004
12373	-2,1683	1,5046	0,	6,5802e-004
12374	-1,7891	1,9391	0,	5,9461e-003
12375	-1,6529	2,0515	0,	7,1567e-003
12376	-0,65189	-2,5552	0,	3,3757e-004
12377	-0,82179	-2,5059	0,	3,6121e-004
12378	-2,5575	-0,63842	0,	6,2814e-004
12379	-2,5015	-0,80663	0,	7,0388e-004
12380	2,5973	-0,45487	0,	1,7534e-004
12381	2,6221	-0,2821	0,	1,8381e-004
12382	-2,4317	-0,99784	0,	7,8381e-004
12383	-2,3585	-1,1606	0,	8,4344e-004
12384	-1,1732	-2,3629	0,	4,6254e-004
12385	-1,0103	-2,436	0,	4,0596e-004
12386	0,45425	2,5975	0,	2,0377e-004
12387	0,28236	2,6244	0,	2,2442e-004
12388	-2,5477	0,64996	0,	3,8022e-004
12389	-2,4983	0,81993	0,	3,8474e-004
12390	1,9298	-1,7983	0,	1,4662e-003
12391	2,0462	-1,6648	0,	6,8939e-004
12392	-0,99115	2,4252	0,	4,9756e-003
12393	-1,1548	2,3544	0,	5,5964e-003
12394	1,1645	-2,3668	0,	7,6454e-003
12395	1,001	-2,4402	0,	7,8644e-003
12396	0,80982	-2,51	0,	6,8976e-003
12397	0,63926	-2,5588	0,	4,5361e-003
12398	1,9406	1,7875	0,	1,516e-003
12399	2,0558	1,6545	0,	2,1452e-003
12400	-2,4284	1,0084	0,	4,0815e-004
12401	-2,361	1,1752	0,	4,4264e-004
12402	2,5107	0,80993	0,	1,6551e-003
12403	2,5592	0,63941	0,	1,1041e-003
12404	1,0086	2,428	0,	1,8942e-004
12405	1,1707	2,3538	0,	2,0752e-004
12406	2,1678	-1,5031	0,	3,909e-004
12407	2,2647	-1,3522	0,	3,1233e-004
12408	1,5043	2,1651	0,	3,4451e-004
12409	1,3494	2,2563	0,	2,6361e-004
12410	-1,9378	-1,7902	0,	8,8447e-004
12411	-2,0518	-1,6555	0,	9,1425e-004
12412	2,6356	-8,7941e-002	0,	2,2207e-004
12413	2,6362	8,3929e-002	0,	2,7184e-004
12414	-1,3339	2,2576	0,	6,2273e-003
12415	-1,4924	2,171	0,	6,7219e-003
12416	2,1752	1,494	0,	2,6991e-003
12417	2,271	1,3435	0,	2,8302e-003
12418	-2,1713	-1,4949	0,	9,1549e-004
12419	-2,2617	-1,3397	0,	8,9524e-004
12420	2,6233	0,27338	0,	3,9741e-004
12421	2,5997	0,44582	0,	6,1269e-004
12422	0,26383	1,4595	0,	8,6647e-004
12423	-0,26447	-1,4565	0,	4,5088e-003
12424	-1,4382	-0,36175	0,	6,0635e-003
12425	0,36054	-1,4351	0,	2,9844e-002
12426	-0,3688	1,4486	0,	2,3301e-002
12427	1,155	0,92669	0,	9,6006e-003
12428	-1,1549	-0,92904	0,	6,001e-003
12429	0,84681	-1,2139	0,	3,2615e-002
12430	-0,92978	1,154	0,	3,6408e-002
12431	-1,4645	0,26688	0,	4,5068e-003
12432	2,5551	-0,65178	0,	1,7689e-004
12433	-2,598	-0,44483	0,	5,5712e-004
12434	-0,79994	2,495	0,	3,5177e-003
12435	1,7885	-1,9388	0,	3,4237e-003
12436	-1,7973	-1,9315	0,	8,1506e-004
12437	0,44567	-2,5993	0,	1,8127e-003
12438	2,3623	-1,1735	0,	2,4746e-004
12439	1,3436	-2,2701	0,	6,7198e-003
12440	-1,3519	-2,2653	0,	5,4901e-004
12441	-2,2634	1,3539	0,	4,755e-004
