Node Number	X Location (µm)	Y Location (µm)	Z Location (µm)	Directional Deformation (µm)
14266	0,14116	1,2115	0,	4,615e-004
14268	-1,1148	-1,0881	0,	1,9911e-003
14270	0,70401	1,187	0,	1,7079e-003
14271	0,8845	1,2672	0,	1,5261e-003
14274	1,2881	-0,52795	0,	2,9134e-004
14276	-0,44114	-1,143	0,	3,2301e-003
14278	0,46613	-1,4669	0,	1,7588e-002
14280	-0,69832	1,19	0,	2,1745e-002
14281	-0,56243	1,0993	0,	2,8397e-002
14284	-1,1882	-0,29503	0,	4,4897e-003
14286	0,93977	-1,0408	0,	1,4743e-002
14288	1,016	0,69757	0,	1,4068e-002
14289	1,0988	0,56856	0,	1,4076e-002
14292	-0,8752	1,2733	0,	1,6253e-002
14294	-0,46572	1,47	0,	9,7343e-003
14296	0,81008	-1,0803	0,	2,0331e-002
14297	0,90297	-1,234	0,	1,428e-002
14300	-1,1324	1,0546	0,	1,2587e-002
14302	1,5341	3,0298e-002	0,	8,4238e-004
14304	1,533	-0,30368	0,	2,9787e-004
14306	0,24371	-1,5636	0,	6,676e-003
14308	1,1728	1,0977	0,	5,6181e-003
14310	-0,2484	1,5601	0,	1,7299e-003
14312	-0,24237	-1,5573	0,	8,0125e-004
14314	-1,12	-0,43787	0,	5,0058e-003
14316	0,68912	-1,0161	0,	2,7802e-002
14318	1,2212	-0,13873	0,	1,1977e-003
14320	-1,4997	-0,48088	0,	1,8562e-003
14322	-0,14868	-1,1807	0,	3,905e-003
14324	1,3828	0,70986	0,	9,3379e-003
14326	1,2279	7,6021e-003	0,	3,1378e-003
14328	-1,5495	-0,25158	0,	1,5698e-003
14330	-0,2791	1,1836	0,	1,6857e-002
14332	3,7663e-003	1,2203	0,	1,3943e-003
14334	1,394	-0,70448	0,	2,7263e-004
14336	1,1044	-1,1011	0,	6,5588e-003
14338	-0,69216	-1,4003	0,	1,1789e-003
14340	0,69566	1,0186	0,	4,9196e-003
14342	-0,68995	1,3892	0,	1,38e-002
14344	-0,69291	1,0218	0,	3,1292e-002
14346	-1,0839	0,86055	0,	1,2202e-002
14348	1,1587	0,42588	0,	1,2838e-002
14350	1,1522	-0,42686	0,	3,9053e-004
14352	0,53925	1,2708	0,	6,2877e-004
14354	-1,4702	0,47871	0,	8,5666e-004
14355	-1,2729	0,53953	0,	1,6093e-003
14356	-1,3226	0,35989	0,	1,5942e-003
14360	1,2688	0,54768	0,	1,1383e-002
14362	1,4666	0,49241	0,	7,3132e-003
14364	0,69909	-1,3764	0,	1,6464e-002
14366	1,7192	-0,13959	0,	2,9773e-004
14368	0,13223	1,7373	0,	2,0836e-004
14370	0,69777	1,3866	0,	5,3503e-004
14372	-1,274	0,89524	0,	3,3877e-003
14374	-1,1612	0,41962	0,	2,9227e-003
14376	-1,3899	0,69982	0,	9,3065e-004
14378	0,41941	-1,1511	0,	3,1781e-002
14380	-1,0959	-6,7768e-002	0,	5,931e-003
14382	0,42143	1,1595	0,	7,9524e-004
14384	-0,81258	0,92878	0,	3,233e-002
14386	-0,92283	0,82359	0,	2,4906e-002
14388	-1,3097e-002	-1,2	0,	6,7738e-003
14390	0,27237	-1,1835	0,	2,6455e-002
14392	-1,1925	0,27345	0,	2,9986e-003
14394	-0,13721	1,2066	0,	6,3458e-003
14396	-0,4737	-1,5022	0,	8,9293e-004
14398	1,4923	-0,50698	0,	2,3603e-004
14400	0,12508	-1,2044	0,	1,5361e-002
14402	-1,1901	0,71128	0,	3,2631e-003
14403	-1,1019	0,56757	0,	4,2132e-003
14406	0,56456	1,1001	0,	2,0308e-003
14408	-1,0208	0,70365	0,	1,2288e-002
14410	1,1318	1,315	0,	1,5666e-003
14412	-1,1234	1,3086	0,	1,1945e-002
14414	-1,1363	-1,3267	0,	1,1762e-003
14416	1,494	-0,91507	0,	2,8598e-004
14418	-0,91113	-1,492	0,	8,9508e-004
14420	-1,5084	-0,91796	0,	1,3355e-003
14422	-0,67695	-0,85915	0,	6,324e-003
14424	-0,45058	1,0134	0,	3,5823e-002
14426	-0,85352	-0,67495	0,	6,6729e-003
14428	-0,32381	1,057	0,	2,9645e-002
14430	1,0889	0,19744	0,	1,0561e-002
14432	-1,0826	-0,20058	0,	6,3077e-003
14434	0,40187	1,6986	0,	1,9565e-004
14436	0,86808	-0,6814	0,	1,3564e-002
14438	1,1068	-6,3446e-002	0,	3,4302e-003
14439	1,0903	-0,19473	0,	1,5125e-003
14442	0,91549	-1,49	0,	9,9192e-003
14444	-0,1326	-1,7584	0,	5,3417e-004
14446	0,13611	-1,7589	0,	1,0532e-003
14448	-1,7002	0,40011	0,	5,2853e-004
14450	1,1387	-1,3309	0,	6,7622e-003
14452	-0,90983	1,4975	0,	9,617e-003
14454	1,5003	0,91894	0,	6,5241e-003
14456	-1,7433	0,13196	0,	6,151e-004
14458	0,68252	0,87492	0,	9,0848e-003
14460	6,6336e-002	1,1028	0,	1,6281e-003
14462	1,6225	0,67342	0,	5,5013e-003
14464	-0,1997	-1,0751	0,	5,5019e-003
14466	-1,6367	-0,67103	0,	1,2393e-003
14468	0,6823	-0,8756	0,	3,3602e-002
14470	0,19583	1,0883	0,	6,7219e-004
14472	0,87417	0,68288	0,	1,4995e-002
14474	-0,76948	-0,7713	0,	6,654e-003
14476	-1,0999	6,2085e-002	0,	5,3124e-003
14478	1,1052	6,7641e-002	0,	6,6589e-003
14480	0,78095	-0,78449	0,	2,5956e-002
14482	0,56974	-0,95124	0,	3,6679e-002
14484	-0,93408	-0,57326	0,	6,6213e-003
14486	-0,57088	0,95323	0,	3,8564e-002
14488	0,95076	-0,57481	0,	4,1169e-003
14490	1,0599	0,32576	0,	1,3611e-002
14492	1,3319	-1,1347	0,	1,2327e-003
14494	-0,13691	1,752	0,	3,4068e-004
14496	-0,57276	-0,93546	0,	5,9316e-003
14498	1,3503	1,1398	0,	4,5929e-003
14500	-1,3424	-1,1385	0,	1,3411e-003
14502	1,7354	0,1423	0,	6,5126e-004
14503	1,698	0,41032	0,	2,5833e-003
14506	-1,7201	-0,40859	0,	1,0399e-003
14507	-1,7557	-0,13898	0,	7,9318e-004
14510	-0,66404	1,6251	0,	7,5997e-003
14511	-0,40668	1,7132	0,	2,2883e-003
14514	1,0151	0,45239	0,	1,5302e-002
14516	5,9719e-002	-1,0965	0,	1,6646e-002
14518	-6,9906e-002	-1,0917	0,	8,2553e-003
14520	-0,33102	-1,0493	0,	5,0809e-003
14522	-0,99978	-0,45936	0,	6,62e-003
14524	-0,87603	0,68688	0,	2,6081e-002
14526	-0,45671	-1,0024	0,	5,4595e-003
14528	1,015	-0,45629	0,	8,4841e-004
14530	0,32438	1,0599	0,	1,105e-003
14532	1,0588	-0,32557	0,	6,587e-004
14534	-0,19444	1,086	0,	1,7587e-002
14536	0,45119	1,0153	0,	2,4884e-003
14538	-6,3719e-002	1,102	0,	6,4694e-003
14540	-0,68227	0,87729	0,	4,0833e-002
14542	-1,0513	-0,33025	0,	6,5327e-003
14544	0,78341	0,78392	0,	1,2636e-002
14546	-1,0888	0,19199	0,	4,9547e-003
14548	-0,95406	0,57435	0,	1,314e-002
14550	0,44944	-1,0125	0,	3,9167e-002
14552	0,572	0,95292	0,	5,2686e-003
14554	-1,6258	0,66507	0,	5,4116e-004
14556	0,95245	0,57259	0,	1,5754e-002
14558	0,91237	1,498	0,	4,5173e-004
14560	0,66678	-1,6202	0,	1,214e-002
14562	1,6308	-0,67683	0,	2,0132e-004
14564	-0,66595	-1,6339	0,	6,2388e-004
14566	0,40718	-1,713	0,	7,5752e-003
14568	0,66591	1,6235	0,	2,3443e-004
14570	-0,40388	-1,7221	0,	4,9396e-004
14572	1,712	-0,41943	0,	1,9151e-004
14574	-1,342	1,1305	0,	4,4274e-003
14576	0,32139	-1,0569	0,	3,7933e-002
14577	0,19054	-1,0853	0,	2,884e-002
14580	-1,0165	0,45142	0,	6,1869e-003
14581	-1,0609	0,32223	0,	5,0077e-003
14584	-0,78446	0,78788	0,	3,7354e-002
14586	-1,5053	0,91186	0,	6,4632e-004
22346	-1,0271	-0,95749	0,	2,8932e-003
22347	-1,0041	-0,89494	0,	3,3678e-003
22348	-0,94668	-0,96882	0,	3,188e-003
22349	-1,1959	-0,62301	0,	3,4415e-003
22350	-1,128	-0,56609	0,	4,2496e-003
22351	-1,1354	-0,64617	0,	3,8046e-003
22352	-0,78493	-1,2345	0,	1,8639e-003
22353	-0,80048	-1,1699	0,	2,2292e-003
22354	-0,69827	-1,183	0,	2,342e-003
22355	-1,0343	-0,8425	0,	3,4952e-003
22356	-1,0752	-0,80748	0,	3,4349e-003
22357	-1,0249	-0,76636	0,	4,0177e-003
22358	-1,3835	-4,3883e-002	0,	2,2007e-003
22359	-1,3262	-1,6571e-002	0,	2,5968e-003
22360	-1,3488	-0,11077	0,	2,6347e-003
22361	1,1402	-0,85988	0,	2,4486e-003
22362	1,0867	-0,7842	0,	2,8246e-003
22363	1,1779	-0,81349	0,	1,3854e-003
22364	-0,85873	-1,1253	0,	2,4022e-003
22365	-0,77206	-1,0738	0,	3,0541e-003
22366	-1,2845	2,2085e-002	0,	2,8824e-003
22367	-1,2497	-4,4806e-002	0,	3,4918e-003
22368	-1,1346	-0,71721	0,	3,4836e-003
22369	-1,144	-0,79335	0,	3,0867e-003
22370	1,2308	-0,78896	0,	6,7363e-004
22371	1,1773	-0,71328	0,	7,2471e-004
22372	-0,64689	-1,1467	0,	2,765e-003
22373	-0,63134	-1,2113	0,	2,2562e-003
22374	-1,2619	-0,61784	0,	2,9961e-003
22375	-1,2544	-0,53776	0,	3,2774e-003
22376	1,0132	0,90067	0,	1,0317e-002
22377	1,0245	0,97117	0,	8,5748e-003
22378	1,0832	0,91269	0,	9,8823e-003
22379	-0,19316	1,3727	0,	3,8037e-003
22380	-0,11817	1,3897	0,	1,6156e-003
22381	-0,14616	1,3267	0,	3,2165e-003
22382	1,007	-0,93352	0,	9,6284e-003
22383	0,99999	-0,87094	0,	8,7663e-003
22384	1,0561	-0,89317	0,	5,9264e-003
22385	-1,3465	-0,1711	0,	2,7546e-003
22386	-1,2892	-0,14379	0,	3,2692e-003
22387	1,2701	-0,25866	0,	5,252e-004
22388	1,3112	-0,30464	0,	4,1706e-004
22389	1,2307	-0,32603	0,	4,5148e-004
22390	-0,87701	-0,96776	0,	3,5444e-003
22391	-0,89998	-1,0303	0,	2,9687e-003
22392	1,4075	0,24449	0,	4,8162e-003
22393	1,429	0,17827	0,	3,272e-003
22394	1,3402	0,16699	0,	4,5197e-003
22395	0,23027	1,4075	0,	2,905e-004
22396	0,30158	1,4085	0,	2,8582e-004
22397	0,29392	1,3194	0,	3,4445e-004
22398	-3,0915e-002	-1,3137	0,	3,5992e-003
22399	-5,2438e-002	-1,3751	0,	2,493e-003
22400	-0,11762	-1,345	0,	2,0991e-003
22401	-0,95383	-0,85382	0,	3,9625e-003
22402	-1,0667	-0,66029	0,	4,3112e-003
22403	-0,92839	-1,1264	0,	2,2375e-003
22404	1,1472	-0,92246	0,	2,8982e-003
22405	-1,3047	-0,70328	0,	2,4884e-003
22406	-1,3633	-0,61804	0,	2,3865e-003
22407	0,97853	-0,817	0,	8,8018e-003
22408	0,92944	-0,85735	0,	1,3565e-002
22409	-0,64443	-1,0882	0,	3,3731e-003
22410	-0,5775	-1,1166	0,	3,2627e-003
22411	1,3696	-0,31361	0,	3,6505e-004
22412	1,3302	-0,38098	0,	3,4535e-004
22413	1,9081e-002	-1,447	0,	2,3563e-003
22414	-6,7628e-002	-1,4783	0,	1,3244e-003
22415	1,4078	0,31532	0,	6,1062e-003
22416	1,319	0,30403	0,	7,8796e-003
22417	-1,2795	-0,47739	0,	3,2343e-003
22418	-1,2135	-0,48256	0,	3,7847e-003
22419	-0,26115	1,363	0,	6,7491e-003
22420	-0,23315	1,426	0,	3,7506e-003
22421	0,28747	-1,304	0,	1,9749e-002
22422	0,3313	-1,3571	0,	1,9023e-002
22423	0,24933	-1,3636	0,	1,4458e-002
22424	1,1685	-0,63569	0,	5,4814e-004
22425	1,1156	-0,66023	0,	9,7757e-004
22426	-1,4569	1,8324e-002	0,	1,6019e-003
22427	-1,4794	-7,5878e-002	0,	1,6588e-003
22428	0,16188	1,4276	0,	2,9268e-004
22429	0,15422	1,3384	0,	3,1545e-004
22430	-0,34341	-1,3223	0,	1,6706e-003
22431	-0,29329	-1,2681	0,	2,1105e-003
22432	-0,27624	-1,3347	0,	1,6575e-003
22433	0,89804	1,0193	0,	6,6894e-003
22434	0,92574	1,1012	0,	4,6548e-003
22435	0,98221	1,041	0,	6,4567e-003
22436	-1,2402	-0,11388	0,	3,7854e-003
22437	-1,2379	-0,1742	0,	3,8939e-003
22438	-0,89885	1,0343	0,	2,4748e-002
22439	-0,97535	1,0621	0,	2,0547e-002
22440	-0,91197	1,1163	0,	2,1999e-002
22441	-0,39809	1,2254	0,	1,9996e-002
22442	-0,47899	1,2105	0,	2,1998e-002
22443	-0,45543	1,2834	0,	1,7779e-002
22444	1,1757	0,94645	0,	8,9568e-003
22445	1,1644	0,87595	0,	1,0308e-002
22446	1,3573	-0,15023	0,	6,8037e-004
22447	1,4333	-0,10271	0,	6,7641e-004
22448	1,4266	-0,18976	0,	4,9684e-004
22449	-0,16111	-1,2821	0,	2,4657e-003
22450	-0,18263	-1,3434	0,	1,7913e-003
22451	-1,4104	0,21909	0,	1,4135e-003
22452	-1,341	0,12914	0,	2,0119e-003
22453	-1,4304	0,14027	0,	1,4587e-003
22454	-9,0147e-002	1,4837	0,	5,5185e-004
22455	-4,3151e-002	1,4376	0,	5,5601e-004
22456	-0,54347	-1,2406	0,	2,1077e-003
22457	-0,59485	-1,2769	0,	1,8172e-003
22458	-1,3829	-0,23513	0,	2,542e-003
22459	-1,3233	-0,26815	0,	3,0439e-003
22460	-0,23275	-1,3976	0,	1,3313e-003
22461	1,0522	1,053	0,	6,429e-003
22462	7,6765e-002	-1,4952	0,	2,8555e-003
22463	9,1955e-002	-1,392	0,	5,6267e-003
22464	-1,1985	-7,522e-002	0,	4,2456e-003
22465	-1,5263	0,10827	0,	1,117e-003
22466	-1,0149	-0,71005	0,	4,4741e-003
22467	-1,0156	-0,63901	0,	4,9538e-003
22468	-0,93179	-0,79489	0,	4,5892e-003
22469	-0,90167	-0,84734	0,	4,408e-003
22470	-0,25571	-1,2214	0,	2,67e-003
22471	-0,32288	-1,209	0,	2,6522e-003
22472	1,0618	-0,71775	0,	2,7221e-003
22473	1,053	-0,64016	0,	1,7742e-003
22474	-0,70364	-1,05	0,	3,5613e-003
22475	-0,63425	-1,0199	0,	4,2459e-003
22476	0,35954	1,4824	0,	2,5442e-004
22477	0,42318	1,3943	0,	3,2997e-004
22478	-0,85921	-0,89838	0,	4,2854e-003
22479	-0,81251	-0,95986	0,	3,9756e-003
22480	-1,1799	-0,89462	0,	2,476e-003
22481	-1,2393	-0,80436	0,	2,5158e-003
22482	1,2875	0,12379	0,	4,5121e-003
22483	1,2661	0,19	0,	6,5377e-003
22484	7,3304e-003	1,3511	0,	5,7077e-004
22485	3,5351e-002	1,445	0,	3,6886e-004
22486	1,2547	0,25895	0,	8,3132e-003
22487	1,255	0,32978	0,	9,7336e-003
22488	1,2201	0,81144	0,	1,0784e-002
22489	1,1277	0,77767	0,	1,2103e-002
22490	0,86334	-0,86562	0,	1,9252e-002
22491	0,8848	-0,91956	0,	1,8037e-002
22492	0,99504	0,82767	0,	1,1995e-002
22493	0,93634	0,88615	0,	1,0549e-002
22494	0,82653	1,0002	0,	6,6631e-003
22495	0,883	0,94001	0,	8,8911e-003
22496	0,54921	-1,1796	0,	2,731e-002
22497	0,63083	-1,138	0,	2,5825e-002
22498	0,61852	-1,2221	0,	2,338e-002
22499	-1,2664	0,16874	0,	2,5235e-003
22500	-1,2864	8,9921e-002	0,	2,6243e-003
22501	0,32245	1,2556	0,	4,245e-004
22502	0,25114	1,2545	0,	3,932e-004
22503	0,1135	1,285	0,	4,0343e-004
22504	0,18189	1,2649	0,	3,7767e-004
22505	-1,001	-1,1548	0,	1,9559e-003
22506	-1,0422	-1,0597	0,	2,3124e-003
22507	0,79425	1,2271	0,	1,6387e-003
22508	0,86303	1,1733	0,	2,6797e-003
22509	0,77279	1,1333	0,	2,9171e-003
22510	1,1974	-0,55529	0,	3,5279e-004
22511	1,2591	-0,60835	0,	2,903e-004
22512	1,28	-0,44998	0,	3,2362e-004
22513	1,3383	-0,45895	0,	2,9875e-004
22514	-0,47406	-1,2246	0,	2,322e-003
22515	-0,51055	-1,159	0,	2,8943e-003
22516	0,41779	-1,3822	0,	2,0109e-002
22517	0,37965	-1,4418	0,	1,6475e-002
22518	-1,2991	-0,37719	0,	3,2167e-003
22519	-1,34	-0,43239	0,	2,8379e-003
22520	-0,29784	1,3041	0,	1,1038e-002
22521	-0,33784	1,3573	0,	1,0201e-002
22522	-0,61733	1,2292	0,	2,0475e-002
22523	-0,54938	1,1839	0,	2,3479e-002
22524	-0,63038	1,1447	0,	2,4785e-002
22525	-1,2739	-0,3136	0,	3,4944e-003
22526	-1,2376	-0,24957	0,	3,9214e-003
22527	0,17757	-1,3754	0,	9,6743e-003
22528	0,2214	-1,4285	0,	9,7863e-003
22529	1,0014	-0,9983	0,	1,1005e-002
22530	0,94533	-0,97607	0,	1,4172e-002
22531	1,0997	0,70536	0,	1,323e-002
22532	1,1411	0,64086	0,	1,3238e-002
22533	1,0574	0,63306	0,	1,4303e-002
22534	-0,85533	1,1809	0,	2,0271e-002
22535	-0,78676	1,2317	0,	1,8982e-002
22536	-0,76689	1,1392	0,	2,3539e-002
22537	-0,50102	1,3692	0,	1,4407e-002
22538	-0,42013	1,3842	0,	1,1956e-002
22539	0,87493	-1,0606	0,	1,785e-002
22540	0,92137	-1,1374	0,	1,4874e-002
22541	0,85653	-1,1571	0,	1,7011e-002
22542	-1,0604	1,0994	0,	1,6227e-002
22543	-1,0473	1,0173	0,	1,7325e-002
22544	1,4491	-1,644e-002	0,	9,5208e-004
22545	1,5183	-5,597e-002	0,	6,2462e-004
22546	1,4608	-0,34681	0,	3,085e-004
22547	1,4418	-0,27048	0,	3,7258e-004
22548	0,11989	-1,3271	0,	8,6515e-003
22549	-0,97387	-0,74507	0,	4,6271e-003
22550	0,1114	1,5141	0,	2,782e-004
22551	-0,83717	-0,83945	0,	5,0494e-003
22552	1,0242	-0,76414	0,	5,0923e-003
22553	0,86482	0,86701	0,	1,0864e-002
22554	0,21042	1,2011	0,	4,221e-004
22555	-0,49204	1,1259	0,	2,7117e-002
22556	-0,76189	-1,0054	0,	3,7708e-003
22557	-1,2099	6,1685e-002	0,	3,561e-003
22558	-1,3406	-0,80455	0,	2,0703e-003
22559	-1,0997	-0,98584	0,	2,4407e-003
22560	0,19668	-1,5019	0,	6,3982e-003
22561	0,26844	-1,4902	0,	9,6065e-003
22562	1,1337	1,0404	0,	6,8639e-003
22563	1,0913	1,1103	0,	5,2044e-003
22564	-0,20678	1,4979	0,	2,0087e-003
22565	-0,27477	1,4882	0,	3,4736e-003
22566	-0,19076	-1,4818	0,	1,0594e-003
22567	-0,28436	-1,4731	0,	1,0137e-003
22568	1,5178	-0,22296	0,	3,6384e-004
22569	-0,50809	-1,1006	0,	3,6e-003
22570	0,9472	1,1951	0,	2,7137e-003
22571	-1,1542	-0,4904	0,	4,3477e-003
22572	-1,1793	-0,43003	0,	4,2935e-003
22573	-1,1886	-0,21966	0,	4,5482e-003
22574	0,87923	-0,98434	0,	1,8521e-002
22575	-0,93183	1,2087	0,	1,8024e-002
22576	-0,38343	1,4432	0,	8,4122e-003
22577	0,7496	-1,0482	0,	2,3972e-002
22578	0,75511	-1,1304	0,	2,1092e-002
22579	0,69463	-1,0983	0,	2,4542e-002
22580	1,2859	-0,188	0,	7,0239e-004
22581	1,2926	-0,10095	0,	1,1256e-003
22582	-1,41	-0,50674	0,	2,2913e-003
22583	-1,4297	-0,40653	0,	2,2544e-003
22584	1,3629	1,8799e-002	0,	1,8487e-003
22585	1,4479	6,5537e-002	0,	1,6169e-003
22586	-0,12239	-1,2322	0,	3,3743e-003
22587	-0,1874	-1,2306	0,	2,8643e-003
22588	0,80155	-1,2072	0,	1,7673e-002
22589	1,2831	0,71151	0,	1,0825e-002
22590	1,3198	0,80979	0,	9,6417e-003
22591	1,2948	5,4189e-002	0,	3,0708e-003
22592	1,2207	7,7202e-002	0,	4,7262e-003
22593	-1,4778	-0,19483	0,	1,8714e-003
22594	-1,4546	-0,29188	0,	2,0916e-003
22595	-0,32681	1,241	0,	1,5924e-002
22596	-0,25013	1,2467	0,	1,1304e-002
22597	-3,3703e-002	1,282	0,	1,3839e-003
22598	4,48e-002	1,2894	0,	5,854e-004
22599	1,341	-0,61621	0,	2,8401e-004
22600	1,3121	-0,69661	0,	3,0918e-004
22601	1,1679	-0,99514	0,	3,4003e-003
22602	1,0837	-1,0284	0,	6,8358e-003
22603	-0,59957	-1,3532	0,	1,4059e-003
22604	-0,68744	-1,324	0,	1,4995e-003
22605	0,69983	1,1028	0,	2,9637e-003
22606	0,76861	1,0491	0,	4,8076e-003
22607	-0,61314	1,3288	0,	1,6212e-002
22608	-0,69414	1,2896	0,	1,7415e-002
22609	-0,76419	1,0551	0,	2,8106e-002
22610	-0,69562	1,1059	0,	2,6263e-002
22611	-1,1081	0,95757	0,	1,243e-002
22612	-1,0231	0,92032	0,	1,7663e-002
22613	1,1747	0,35528	0,	1,1801e-002
22614	1,2389	0,40037	0,	1,1051e-002
22615	1,2201	-0,4774	0,	3,3436e-004
22616	1,2121	-0,39944	0,	3,8352e-004
22617	0,45224	1,2956	0,	4,4269e-004
22618	0,51019	1,3694	0,	3,8415e-004
22619	-1,3715	0,50912	0,	1,1487e-003
22620	-1,2978	0,44971	0,	1,5787e-003
22621	-1,3964	0,4193	0,	1,1608e-003
22622	1,1838	0,55812	0,	1,2838e-002
22623	1,2261	0,63042	0,	1,2043e-002
22624	0,50151	-1,3653	0,	2,1367e-002
22625	0,45317	-1,2806	0,	2,466e-002
22626	-0,43373	-1,281	0,	1,8974e-003
22627	-0,41667	-1,3475	0,	1,4774e-003
22628	-1,4112	0,29506	0,	1,2608e-003
22629	-1,3218	0,28392	0,	1,7129e-003
22630	1,3677	0,52005	0,	9,422e-003
22631	1,3929	0,43364	0,	8,211e-003
22632	1,294	0,46127	0,	1,0499e-002
22633	0,61799	-1,3201	0,	2,0313e-002
22634	0,69961	-1,2784	0,	1,9008e-002
22635	-0,92171	-0,73859	0,	5,1661e-003
22636	0,9536	-0,75055	0,	8,9699e-003
22637	-0,74408	-0,93606	0,	4,6647e-003
22638	1,202	0,21575	0,	8,5667e-003
22639	-1,195	-0,99685	0,	2,0755e-003
22640	-0,4008	-1,1994	0,	2,5782e-003
22641	1,1295	-0,50475	0,	3,7959e-004
22642	0,81439	-1,0041	0,	2,1926e-002
22643	1,2148	1,0037	0,	7,5787e-003
22644	-1,0938	-0,51356	0,	4,9025e-003
22645	0,35492	-1,5152	0,	1,158e-002
22646	1,2054	-0,20939	0,	8,1019e-004
22647	-1,2134	-0,35861	0,	4,0834e-003
22648	-1,5511	-0,13263	0,	1,4111e-003
22649	-0,35037	1,1681	0,	2,1855e-002
22650	0,62532	-1,0558	0,	2,9094e-002
22651	1,296	-2,7788e-002	0,	1,8597e-003
22652	-1,4529	-0,59218	0,	1,9754e-003
22653	-0,11924	-1,5538	0,	9,0819e-004
22654	-0,21699	-1,1715	0,	3,4792e-003
22655	-0,78257	1,3313	0,	1,5064e-002
22656	7,2465e-002	1,2159	0,	6,9834e-004
22657	1,4814	0,37409	0,	5,6516e-003
22658	1,3127	-0,79682	0,	3,8476e-004
22659	1,0221	-1,071	0,	1,0368e-002
22660	-0,78965	-1,3109	0,	1,4797e-003
22661	1,044	0,76988	0,	1,2848e-002
22662	1,6267	-5,4647e-002	0,	4,664e-004
22663	1,6109	-0,14092	0,	3,7347e-004
22664	0,75357	0,96974	0,	6,9608e-003
22665	-0,62767	1,0606	0,	2,9898e-002
22666	-0,35706	1,5151	0,	5,5671e-003
22667	1,2137	0,48678	0,	1,2181e-002
22668	1,3258	0,62877	0,	1,0428e-002
22669	0,80103	-1,3052	0,	1,5384e-002
22670	0,18508	1,617	0,	2,3424e-004
22671	5,8549e-002	1,6344	0,	2,7505e-004
22672	0,58945	1,4274	0,	3,631e-004
22673	0,61851	1,3287	0,	5,8858e-004
22674	-1,2032	0,97491	0,	7,057e-003
22675	-1,1789	0,87789	0,	6,4629e-003
22676	-1,2419	0,38976	0,	2,1494e-003
22677	-1,217	0,47958	0,	2,0813e-003
22678	-1,43	0,58927	0,	8,7669e-004
22679	-1,3314	0,61968	0,	1,1584e-003
22680	0,47815	-1,2074	0,	2,793e-002
22681	0,39442	-1,2243	0,	2,7893e-002
22682	-1,152	-3,6959e-002	0,	4,8597e-003
22683	-1,1424	-0,10603	0,	5,1958e-003
22684	0,39333	1,24	0,	4,8479e-004
22685	0,48034	1,2152	0,	7,0917e-004
22686	-0,82402	1,0086	0,	2,8514e-002
22687	-0,88741	0,95444	0,	2,7561e-002
22688	-0,94253	0,90185	0,	2,3764e-002
22689	-1,0034	0,84207	0,	1,7899e-002
22690	-5,4599e-002	-1,2418	0,	4,3761e-003
22691	1,0587e-002	-1,2719	0,	5,5553e-003
22692	0,32091	-1,2405	0,	2,4942e-002
22693	0,23894	-1,247	0,	2,0577e-002
22694	-1,2576	0,31667	0,	2,1836e-003
22695	-1,2568	0,2407	0,	2,387e-003
22696	-0,17918	1,2581	0,	6,8458e-003
22697	-0,10419	1,2751	0,	2,9072e-003
22698	-0,40003	-1,4455	0,	1,0763e-003
22699	-0,49035	-1,4042	0,	1,2183e-003
22700	1,3902	-0,51746	0,	2,7195e-004
22701	1,4404	-0,44846	0,	2,6411e-004
22702	7,9674e-002	-1,2741	0,	8,7178e-003
22703	0,16529	-1,2574	0,	1,5151e-002
22704	-1,146	0,63942	0,	3,7189e-003
22705	-1,1874	0,55355	0,	2,2956e-003
22706	-1,2315	0,6254	0,	1,9852e-003
22707	0,5519	1,1854	0,	1,1105e-003
22708	0,62163	1,2289	0,	1,0516e-003
22709	0,63428	1,1435	0,	1,8775e-003
22710	-1,1054	0,70746	0,	6,4927e-003
22711	-1,137	0,78591	0,	6,7088e-003
22712	-1,0523	0,7821	0,	1,2289e-002
22713	1,0082	1,2911	0,	1,5895e-003
22714	1,0709	1,219	0,	2,7943e-003
22715	1,1709	-0,35346	0,	4,3897e-004
22716	1,1287	0,49722	0,	1,3675e-002
22717	-0,36322	-1,1526	0,	3,1861e-003
22718	0,75391	-0,97198	0,	2,5775e-002
22719	1,2246	-6,5564e-002	0,	2,051e-003
22720	-1,1541	-0,36645	0,	4,7837e-003
22721	0,96709	0,75536	0,	1,3488e-002
22722	0,58261	-1,4217	0,	1,8322e-002
22723	-0,13176	1,5458	0,	7,0285e-004
22724	-0,57783	1,4296	0,	1,2329e-002
22725	1,4247	0,60114	0,	8,6777e-003
22726	-1,5246	-0,36623	0,	1,7446e-003
22727	-1,485	0,35447	0,	9,0617e-004
22728	0,1238	-1,5569	0,	2,987e-003
22729	1,0037	-1,1675	0,	1,1205e-002
22730	1,5152	0,14304	0,	1,8477e-003
22731	-1,1279	1,1816	0,	1,2779e-002
22732	-1,0559	1,2264	0,	1,4933e-002
22733	0,49047	-1,1233	0,	3,1761e-002
22734	0,35055	1,1751	0,	5,7674e-004
22735	-0,75275	0,97531	0,	3,2793e-002
22736	0,63011	1,0593	0,	3,3042e-003
22737	-8,089e-002	-1,1904	0,	4,9227e-003
22738	0,70089	1,2868	0,	9,0066e-004
22739	0,19873	-1,194	0,	2,1174e-002
22740	-1,2022	0,20149	0,	3,0406e-003
22741	-1,1316	0,49359	0,	3,1851e-003
